GEOID,year,total_small_business_loan_dollars
24021752102,2014,7802000
24021752201,2014,2230000
24021752202,2014,3e+05
24021752205,2014,1487889.50276039
24021752206,2014,3691110.49723961
24021752301,2014,6872005.09194823
24021752302,2014,5365994.90805177
24021752303,2014,6141000
24021752501,2014,966000
24021752502,2014,1840000
24021752601,2014,1604008.99848691
24021752602,2014,295000
24021752603,2014,533000
24021752801,2014,5e+05
24021752802,2014,1430000
24021752900,2014,327162.65060241
24021753001,2014,1511837.34939759
24021753002,2014,653000
24021765100,2014,2384557.04697987
24021766800,2014,2135000
24021767500,2014,399000
24021767600,2014,1299000
24021770700,2014,1408991.00151309
24021772200,2014,7626199.56464197
24021773500,2014,333000
24021775302,2014,228000
24021775400,2014,859000
24021775600,2014,560656.488549574
24023000100,2014,1709211.59305427
24023000200,2014,5485788.44340838
24023000300,2014,662964.814057267
24023000400,2014,261170.886075949
24023000501,2014,2405659.16398714
24023000502,2014,3439340.79955021
24023000601,2014,4750000
24023000602,2014,3040000
24023000700,2014,3811000
24025301102,2014,1658576.27118644
24025301105,2014,383000
24025301106,2014,2467000
24025301107,2014,1430919.06883536
24025301108,2014,544000
24025301201,2014,1963004.32900433
24025301202,2014,1196590.90909091
24025301204,2014,277485.693069399
24025301205,2014,284000
24025301301,2014,13671776.0180995
24025301302,2014,182647.058823529
24025301401,2014,890182.462985088
24025301402,2014,54394.4600918348
24025301601,2014,1215000
24025301602,2014,2241421.875
24025301703,2014,3180405.0632912
24025301704,2014,269607.5949368
24025301705,2014,2072708.86076081
24025301706,2014,2217316.45569279
24025301707,2014,3163858.66883689
24025302100,2014,1119000
24025302200,2014,1047000
24025302400,2014,2794014.95366064
24025302801,2014,621000
24025302802,2014,723000
24025302901,2014,2046620.92668378
24025302902,2014,3487498.45362483
24025303101,2014,809000
24025303102,2014,1120000
24025303201,2014,7033191.17647064
24025303203,2014,3542000
24025303204,2014,1866000
24025303205,2014,274563.793982621
24025303206,2014,355212.765957447
24025303300,2014,3083578.51239669
24025303400,2014,3426000
24025303501,2014,7678000
24025303502,2014,2172644.92766324
24025303602,2014,1715423.72881356
24025303603,2014,1084808.82352936
24025303605,2014,1243000
24025303606,2014,369000
24025303700,2014,963000
24025303801,2014,5255000
24025303802,2014,593000
24025303803,2014,4173000
24025303900,2014,3024000
24025304101,2014,2522000
24025304102,2014,1214000
24025304201,2014,3144000
24025304202,2014,3632000
24025305100,2014,5229000
24025305200,2014,1170000
24025305300,2014,1244000
24025306100,2014,5946000
24025306200,2014,948000
24025306300,2014,761855.724347527
24025306400,2014,406388.733584037
24025306500,2014,689302.689580693
24027601103,2014,3720800
24027601104,2014,2806071.42857143
24027601105,2014,4859083.89304688
24027601107,2014,4e+05
24027601108,2014,2020200
24027601203,2014,12873334.0213819
24027601204,2014,13108755.3640929
24027601205,2014,3528857.14285714
24027601206,2014,4411071.42857143
24027602100,2014,3684000
24027602201,2014,3619000
24027602202,2014,1297180.72289157
24027602302,2014,17109951.8212388
24027602303,2014,712000
24027602304,2014,1908000
24027602305,2014,544000
24027602306,2014,9527819.27710843
24027602600,2014,6043639.25925942
24027602700,2014,1015000
24027602800,2014,6329004.61538462
24027602900,2014,906356.125355969
24027603001,2014,7052000
24027603003,2014,6696000
24027603004,2014,3911000
24027604001,2014,6844000
24027604003,2014,5147564.76683938
24027604004,2014,4491502.59067358
24027605103,2014,2905684.68468468
24027605104,2014,7073932.64248705
24027605105,2014,8177244.89795651
24027605106,2014,5723315.31531785
24027605401,2014,382000
24027605403,2014,5241808.5106383
24027605404,2014,9686449.06511928
24027605502,2014,579428.571428572
24027605503,2014,2258015.15151515
24027605504,2014,838000
24027605505,2014,3739000
24027605601,2014,1102571.42857143
24027605602,2014,5701727.27272727
24027606601,2014,2028000
24027606603,2014,1577639.23627211
24027606604,2014,345964.926725828
24027606606,2014,1717000
24027606607,2014,1075964.28571429
24027606701,2014,4625000
24027606704,2014,689395.837002061
24027606706,2014,7596000
24027606708,2014,34420000
24027606803,2014,7084000
24027606804,2014,2452000
24027606805,2014,1508809.52380978
24027606807,2014,545153.251028988
24027606808,2014,1521792.32720219
24027606901,2014,32053910.6145251
24027606904,2014,4274000
24027606905,2014,8656000
24027606906,2014,2309215.62881563
24027606907,2014,3869784.37118437
24029950100,2014,2386000
24029950200,2014,1711557.37704918
24029950300,2014,3231004.16073845
24029950400,2014,749591.81684496
24029950500,2014,325846.645367412
24031700101,2014,2688000
24031700103,2014,8207000
24031700104,2014,1983000
24031700105,2014,25648000
24031700204,2014,301000
24031700206,2014,1229650.60240977
24031700207,2014,910000
24031700208,2014,2085000
24031700209,2014,2058770.56349342
24031700210,2014,2504578.83409681
24031700306,2014,907000
24031700308,2014,423666.666666667
24031700309,2014,4075790.93605508
24031700310,2014,765000
24031700313,2014,2116586.85447158
24031700314,2014,2717746.47886176
24031700315,2014,2136666.66666934
24031700316,2014,1121751.45711447
24031700317,2014,4029176.52529184
24031700318,2014,2585933.89489604
24031700400,2014,1524471.45602832
24031700500,2014,4196000
24031700604,2014,4478441.74031441
24031700606,2014,1411111.79426347
24031700608,2014,8853767.21490948
24031700610,2014,2121288.84448884
24031700611,2014,2581000
24031700613,2014,1663791.04477612
24031700614,2014,402060.606060606
24031700615,2014,1238000
24031700616,2014,3508750
24031700617,2014,1517509.57788464
24031700618,2014,1696628.6278519
24031700706,2014,6318078.19548872
24031700710,2014,1385000
24031700711,2014,1042724.13793103
24031700713,2014,2081742.59798697
24031700715,2014,1559000
24031700718,2014,9185193.2477645
24031700720,2014,260512.428373324
24031700721,2014,539848.484847801
24031700723,2014,6451274.2990155
24031700724,2014,1301350.70098489
24031700725,2014,741179.467470297
24031700726,2014,1045383.96622535
24031700727,2014,1049812.5
24031700728,2014,3516246.89662367
24031700729,2014,195000
24031700730,2014,265200
24031700731,2014,988473.684210526
24031700732,2014,1700273.6714013
24031700733,2014,7271557.52290414
24031700810,2014,1446000
24031700811,2014,1692000
24031700812,2014,1361632.40201263
24031700813,2014,1625302.3255814
24031700815,2014,709000
24031700818,2014,4622404.07375704
24031700819,2014,730921.804511278
24031700820,2014,97307.6923076923
24031700822,2014,3844000
24031700823,2014,417718.734278826
24031700824,2014,2689000
24031700826,2014,10610000
24031700828,2014,1594000
24031700829,2014,1412624.12286403
24031700830,2014,1524804.99018788
24031700832,2014,131291.666666667
24031700833,2014,379000
24031700834,2014,1412000
24031700835,2014,2260000
24031700836,2014,1030892.85714286
24031700837,2014,1594244.50533065
24031700838,2014,4050924.67166515
24031700839,2014,7122937.96586135
24031700901,2014,16307000
24031700902,2014,2252000
24031700903,2014,5707645.26315746
24031700904,2014,6157701.5693641
24031700905,2014,580587.137678517
24031701001,2014,6075182.56246809
24031701002,2014,5316712.24112759
24031701004,2014,2559712.37017181
24031701005,2014,2088191.4893617
24031701006,2014,1574000
24031701007,2014,19473000
24031701101,2014,762322.033898305
24031701102,2014,1775000
24031701201,2014,3464857.14285714
24031701202,2014,3708552.34735162
24031701205,2014,16932470.2743286
24031701206,2014,2660000
24031701210,2014,1264000
24031701211,2014,19055287.6298282
24031701212,2014,1920394.73684254
24031701214,2014,968481.550953462
24031701215,2014,754000
24031701216,2014,9157154.72567143
24031701218,2014,4938000
24031701219,2014,12315000
24031701220,2014,1868000
24031701221,2014,6834000
24031701222,2014,5204837.20930233
24031701223,2014,3403162.79069767
24031701303,2014,1018960
24031701304,2014,4671706.76835553
24031701306,2014,1087129.70403189
24031701307,2014,1576366.07142851
24031701308,2014,2188504.2245396
24031701312,2014,3637012.68000798
24031701313,2014,1223000
24031701314,2014,451987.31999202
24031701315,2014,2041000
24031701316,2014,7317787.87878788
24031701317,2014,4466505.35285659
24031701407,2014,729028.571428397
24031701408,2014,6295000
24031701409,2014,1225108.04195805
24031701414,2014,2841057.69230803
24031701415,2014,1330000
24031701417,2014,1336000
24031701418,2014,301000
24031701422,2014,595037.037037037
24031701423,2014,479962.962962963
24031701424,2014,414133.124767081
24031701425,2014,9227866.87523292
24031701426,2014,2588836.36364107
24031701427,2014,1090036.36363153
24031701503,2014,1275961.53846132
24031701505,2014,2317000
24031701506,2014,3940703.73514431
24031701507,2014,2525236.36363636
24031701508,2014,117000
24031701509,2014,6380872.3903854
24031701601,2014,95478.9609659517
24031701602,2014,93648.6486486487
24031701701,2014,1310000
24031701702,2014,877278.460996858
24031701703,2014,1139000
24031701704,2014,626185.185185185
24031701800,2014,480072.113715785
24031701900,2014,372166.666666667
24031702000,2014,265000
24031702101,2014,306000
24031702102,2014,300883.333333333
24031702200,2014,502000
24031702301,2014,256000
24031702302,2014,697000
24031702401,2014,230586.206896552
24031702402,2014,1694000
24031702501,2014,7434518.74334582
24031702502,2014,10454559.6265601
24031702503,2014,9563818.18181818
24031702602,2014,831562.5
24031702603,2014,703157.894736842
24031702604,2014,2024279.60526316
24031702700,2014,3547000
24031702800,2014,5705000
24031702900,2014,2226000
24031703000,2014,1059000
24031703100,2014,878116.666666667
24031703201,2014,1024000
24031703202,2014,2013935.10895884
24031703206,2014,424000
24031703207,2014,460488.099446234
24031703208,2014,2178981.86421015
24031703209,2014,2645000
24031703210,2014,219826.301199301
24031703213,2014,325000
24031703214,2014,514000
24031703215,2014,162000
24031703216,2014,624566.386554622
24031703218,2014,80000
24031703219,2014,148823.529411765
24031703220,2014,1077352.94117647
24031703221,2014,854400.00000061
24031703222,2014,407407.407408916
24031703223,2014,671927.657525713
24031703301,2014,530000
24031703302,2014,817262.295081967
24031703401,2014,735737.704918033
24031703402,2014,319000
24031703403,2014,246000
24031703404,2014,76000
24031703501,2014,889000
24031703502,2014,772552.708297368
24031703601,2014,1382000
24031703602,2014,851110.240703449
24031703701,2014,160000
24031703702,2014,717000
24031703800,2014,4902000
24031703901,2014,2650000
24031703902,2014,1168000
24031704000,2014,1739000
24031704100,2014,2563489.59110822
24031704200,2014,6375752.69327144
24031704300,2014,2527966.10169492
24031704401,2014,1183000
24031704403,2014,198000
24031704404,2014,2042140.47919376
24031704501,2014,1079000
24031704502,2014,2191000
24031704503,2014,1579000
24031704600,2014,2477000
24031704700,2014,6400720
24031704803,2014,6462000
24031704804,2014,25322767.8571429
24031704805,2014,11606000
24031704806,2014,16982280
24031705000,2014,3422012.4134062
24031705100,2014,3666084.73116242
24031705200,2014,2358906.25
24031705300,2014,2823093.75
24031705400,2014,1802232.14285714
24031705501,2014,11210642.8571429
24031705502,2014,6336720
24031705601,2014,2869000
24031705602,2014,4820410.47619048
24031705701,2014,4921226.66666667
24031705702,2014,1967000
24031705800,2014,3323000
24031705901,2014,3016001.71658618
24031705902,2014,1378000
24031705903,2014,3855000
24031706005,2014,6317000
24031706007,2014,5095000
24031706008,2014,8981691.97140952
24031706009,2014,7249322.41072663
24031706010,2014,439578.947368421
24031706011,2014,3448000
24031706012,2014,5525334.66100352
24031706013,2014,1075070.29290573
24033800102,2014,2207259.75350214
24033800103,2014,5694000
24033800105,2014,639734.831376265
24033800106,2014,934976.744186047
24033800108,2014,1320000
24033800109,2014,467093.023255814
24033800203,2014,2494935.64767974
24033800206,2014,739000
24033800209,2014,198000
24033800210,2014,94000
24033800211,2014,1707000
24033800212,2014,3240271.63343984
24033800213,2014,8885000
24033800216,2014,504687.500000789
24033800217,2014,345312.499999212
24033800218,2014,121000
24033800401,2014,431926.963264395
24033800402,2014,1363000
24033800403,2014,917998.320037483
24033800408,2014,1960000
24033800409,2014,3893623.04616503
24033800410,2014,1234550.90717431
24033800411,2014,2836000
24033800412,2014,811000
24033800413,2014,3036000
24033800504,2014,7250675.67567568
24033800505,2014,246324.324324324
24033800507,2014,5053209.78447411
24033800511,2014,552126.315789474
24033800513,2014,2063000
24033800514,2014,1416900.76335878
24033800515,2014,1964000
24033800516,2014,3714608.25796234
24033800517,2014,1378000
24033800518,2014,3927873.68421053
24033800519,2014,1704790.21552589
24033800520,2014,256391.742037655
24033800521,2014,722829.268292873
24033800522,2014,233170.731707128
24033800605,2014,2659000
24033800606,2014,246000
24033800607,2014,1612000
24033800608,2014,1364000
24033800609,2014,88000
24033800701,2014,2142410.43617732
24033800704,2014,238000
24033800705,2014,544000
24033800706,2014,2367000
24033800707,2014,2651599.99999989
24033800800,2014,1315000
24033800900,2014,280000
24033801003,2014,1722000
24033801004,2014,1896412.21374046
24033801005,2014,122000
24033801006,2014,504000
24033801105,2014,68620.405876636
24033801106,2014,38693.4421246484
24033801207,2014,620000
24033801208,2014,379000
24033801209,2014,92000
24033801210,2014,332000
24033801211,2014,4075000
24033801212,2014,1498880.59701493
24033801213,2014,249000
24033801214,2014,3891976.9193002
24033801215,2014,116000
24033801216,2014,268535.714285501
24033801217,2014,3227464.2857145
24033801302,2014,1569000
24033801305,2014,429000
24033801307,2014,1172000
24033801308,2014,739000
24033801309,2014,858000
24033801310,2014,422000
24033801311,2014,1353587.78625954
24033801312,2014,442000
24033801313,2014,115000
24033801404,2014,1116000
24033801405,2014,2556723.87590564
24033801406,2014,94000
24033801407,2014,878000
24033801408,2014,776000
24033801409,2014,171906.976744186
24033801410,2014,175000
24033801411,2014,1484000
24033801500,2014,1081369.14735017
24033801600,2014,235001.345135678
24033801701,2014,137000
24033801702,2014,12000
24033801704,2014,50998.6548643219
24033801707,2014,88869.5652173913
24033801709,2014,943130.434782609
24033801801,2014,33000
24033801802,2014,1474000
24033801807,2014,953000
24033801808,2014,77000
24033801809,2014,201000
24033801901,2014,449000
24033801904,2014,2275828.63568359
24033801905,2014,670000
24033801906,2014,85000
24033801907,2014,3501921.9860561
24033801908,2014,231078.013943902
24033802001,2014,183000
24033802002,2014,237000
24033802103,2014,428000
24033802104,2014,4213000
24033802106,2014,658000
24033802107,2014,21000
24033802201,2014,6247989.56382279
24033802203,2014,1572000
24033802204,2014,7448000
24033802301,2014,129577.981651376
24033802404,2014,532000
24033802405,2014,60097.6339480154
24033802406,2014,577000
24033802407,2014,388211.009174312
24033802408,2014,123000
